folio,CPTUtility_225,CPTUtility_100,CPTUtility_150,crraUtility_1,crraUtility_2,crraUtility_3,crraUtility_5,quadUtility_1,quadUtility_2,quadUtility_3,quadUtility_5
7711,-0.016488685,0.000258103,-0.006440612,0.703228959,-0.494984436,-0.122504796,-0.015007425,0.003830138,0.003578802,0.003327466,0.002824793
7712,-0.00680498,0.003168296,-0.000821015,0.870177161,-0.418877334,-0.08772911,-0.007696397,0.004741154,0.0046407,0.004540246,0.004339338
7713,-0.019522297,0.000478267,-0.007521959,0.816963084,-0.441771242,-0.097580915,-0.009522035,0.004454239,0.0040907,0.003727161,0.003000083
7714,-0.015771926,0.001949116,-0.005139301,0.722711318,-0.485434303,-0.117823231,-0.013882314,0.003938472,0.003600293,0.003262115,0.002585758
7715,-0.011777022,0.003424185,-0.002656298,0.875542688,-0.416635855,-0.086792718,-0.007532976,0.004772492,0.004512778,0.004253065,0.003733638
7716,-0.012329627,0.003908708,-0.002586626,0.93952334,-0.390814076,-0.076367821,-0.005832044,0.005119956,0.004851738,0.004583521,0.004047086
7717,-0.027991805,0.001519929,-0.010284765,0.947582781,-0.387676992,-0.075146725,-0.00564703,0.005172504,0.004369247,0.00356599,0.001959477
7718,-0.022331811,0.001285983,-0.008161135,0.789369443,-0.454131061,-0.10311751,-0.010633221,0.004306776,0.003734147,0.003161518,0.00201626
7719,-0.020960447,0.00117328,-0.007680211,0.882379716,-0.41379702,-0.085613987,-0.007329755,0.004809965,0.004356833,0.003903701,0.002997436
7720,-0.027681971,-0.000227647,-0.011209377,0.983759847,-0.373902636,-0.069901591,-0.004886232,0.00537255,0.004693071,0.004013593,0.002654635
7721,-0.015963779,0.001105461,-0.005722235,0.853343551,-0.425988235,-0.090732988,-0.008232475,0.004650311,0.00438977,0.004129228,0.003608145
7722,-0.019212645,0.003151089,-0.005794405,0.918293578,-0.399199663,-0.079680186,-0.006348932,0.005008933,0.004511706,0.004014478,0.003020024
7723,-0.014852488,0.004326891,-0.003344861,1.068857987,-0.343400461,-0.058961938,-0.00347651,0.005827745,0.005459153,0.005090562,0.004353378
7724,-0.002100509,0.001552652,9.14E-05,0.47249543,-0.623444563,-0.194341562,-0.037768643,0.002571163,0.002560838,0.002550513,0.002529862
7725,-0.028570368,0.003094093,-0.009571691,1.052811062,-0.348955434,-0.060884947,-0.003706977,0.005756451,0.004758546,0.003760641,0.001764831
7726,-0.017749512,0.000191438,-0.006984942,0.81192987,-0.444000376,-0.098568167,-0.009715684,0.00442269,0.004149796,0.003876901,0.003331112
7727,-0.003899512,0.003480762,0.000528652,0.756961655,-0.46908952,-0.110022489,-0.012104948,0.004122641,0.004067067,0.004011494,0.003900347
7728,-0.021153263,0.0012488,-0.007712025,0.881153746,-0.414304634,-0.085824165,-0.007365787,0.004806423,0.004332668,0.003858913,0.002911403
7729,-0.009787644,0.002450609,-0.002444692,0.661527801,-0.516062292,-0.133160144,-0.017731624,0.003601084,0.00346586,0.003330636,0.003060187
7730,-0.008356619,0.002281909,-0.001973503,0.646015822,-0.524129849,-0.137356049,-0.018866684,0.003516995,0.003417779,0.003318563,0.003120132
7731,-0.010941405,0.000737042,-0.003934337,0.531916117,-0.587478213,-0.172565326,-0.029778792,0.00289536,0.002796333,0.002697305,0.00249925
7732,-0.006264739,0.003644288,-0.000319323,0.795740294,-0.451247056,-0.101811953,-0.010365674,0.004333834,0.004247832,0.00416183,0.003989825
7733,-0.00826878,0.004237152,-0.000765221,0.900222076,-0.40647938,-0.082612743,-0.006824865,0.00490563,0.004752299,0.004598968,0.004292306
7734,-0.007022038,0.003995474,-0.000411531,0.836119601,-0.433388987,-0.093913007,-0.008819653,0.004554461,0.004421362,0.004288264,0.004022066
7735,-0.006944004,0.0019346,-0.001616842,0.670331736,-0.511538854,-0.130835999,-0.017118059,0.003649961,0.003575107,0.003500253,0.003350545
7736,-0.006093133,0.004216131,9.24E-05,0.833565632,-0.434497264,-0.094393936,-0.008910215,0.004540749,0.004420101,0.004299453,0.004058158
7737,-0.002767642,0.001217601,-0.000376496,0.450443519,-0.637345414,-0.203104588,-0.041251474,0.002451008,0.002440218,0.002429428,0.002407849
7738,-0.014723781,0.001838948,-0.004786144,0.779391741,-0.458684926,-0.105195931,-0.011066184,0.004247323,0.004001628,0.003755934,0.003264544
7739,-0.015939375,0.003472303,-0.004292369,1.035065313,-0.355203181,-0.06308465,-0.003979673,0.005645191,0.005278769,0.004912347,0.004179504
7740,-0.009197569,0.00617398,2.54E-05,1.199915304,-0.301219723,-0.045366661,-0.002058134,0.006551981,0.006208237,0.005864493,0.005177004
7741,-0.015743947,0.003019858,-0.004485664,0.940817742,-0.390308533,-0.076170375,-0.005801926,0.005128676,0.004791604,0.004454533,0.003780389
7742,-0.022341133,0.002686846,-0.007324345,0.974899535,-0.37723025,-0.071151331,-0.005062512,0.005321532,0.004710611,0.00409969,0.002877848
7743,-0.006884624,0.003690753,-0.000539397,0.803189497,-0.447898114,-0.10030636,-0.010061366,0.004375515,0.004251366,0.004127217,0.003878918
7744,-0.006770431,0.005540862,0.000616345,0.822195772,-0.439465628,-0.096565019,-0.009324803,0.004477571,0.004253484,0.004029398,0.003581225
7745,-0.027856687,0.006375711,-0.007317248,1.232316232,-0.291616344,-0.042520046,-0.001807954,0.006760569,0.00538392,0.00400727,0.001253971
7746,-0.021305047,0.0019235,-0.007367919,0.895418159,-0.408436771,-0.083410298,-0.006957278,0.004885175,0.004334218,0.003783261,0.002681348
7747,-0.005670051,0.004831508,0.000630884,0.912569213,-0.401491381,-0.080597665,-0.006495984,0.004972698,0.004827847,0.004682996,0.004393294
7748,-0.02387178,4.14E-06,-0.009546227,0.829414323,-0.436304745,-0.095180915,-0.009059407,0.004523392,0.003987149,0.003450906,0.00237842
7749,-0.014257526,0.002224328,-0.004368414,0.883423479,-0.413365339,-0.085435452,-0.007299216,0.004814333,0.004570593,0.004326853,0.003839373
7750,-0.030058894,2.62E-05,-0.012007843,0.819183783,-0.440791289,-0.09714848,-0.009437827,0.004468017,0.003675806,0.002883595,0.001299173
7751,-0.007546217,0.003470163,-0.000936389,0.615362085,-0.540445173,-0.146040493,-0.021327825,0.003348728,0.003241869,0.00313501,0.002921292
7752,-0.003944323,0.003613587,0.000590423,0.666795899,-0.513350773,-0.131764508,-0.017361886,0.003629603,0.003572235,0.003514867,0.00340013
7753,-0.015065649,0.00162772,-0.005049628,0.955699143,-0.3845432,-0.073936736,-0.005466641,0.005211229,0.004952591,0.004693953,0.004176677
7754,-0.003604276,0.003816141,0.000847974,0.648673917,-0.522738512,-0.136627776,-0.018667149,0.003531003,0.003472909,0.003414815,0.003298627
7755,-0.016143186,0.000536994,-0.006135078,0.614604642,-0.540854684,-0.146261895,-0.021392542,0.0033466,0.00311194,0.002877281,0.002407961
7756,-0.018964931,0.000697602,-0.007167411,0.798005059,-0.450226243,-0.101351835,-0.010272194,0.004349246,0.003985101,0.003620956,0.002892665
7757,-0.014506718,0.001599902,-0.004842746,0.999110332,-0.368206877,-0.067788152,-0.004595234,0.005448861,0.005192752,0.004936644,0.004424428
7758,-0.00419162,0.003381354,0.000352164,0.66645975,-0.513523364,-0.131853123,-0.017385246,0.003628233,0.003577908,0.003527583,0.003426932
7759,-0.016127886,0.003373889,-0.004426821,0.902042378,-0.405740138,-0.08231253,-0.006775353,0.004920853,0.004501083,0.004081312,0.003241771
7760,-0.017726849,0.001918238,-0.005939797,0.734124341,-0.479925526,-0.115164255,-0.013262806,0.004003793,0.003566536,0.003129279,0.002254764
7761,-0.008696145,0.003010476,-0.001672173,0.797709547,-0.450359311,-0.101411754,-0.010284344,0.004345238,0.004226074,0.004106911,0.003868583
7762,-0.01329321,0.000434578,-0.005056538,0.69722494,-0.497965272,-0.123984706,-0.015372207,0.003797526,0.00362964,0.003461754,0.003125982
7763,-0.007356266,0.00268612,-0.001330834,0.518425953,-0.595457088,-0.177284572,-0.031429819,0.002820648,0.002735552,0.002650457,0.002480266
7764,-0.005220043,0.003466179,-8.31E-06,0.58305225,-0.558192022,-0.155789167,-0.024270264,0.00317285,0.003096877,0.003020903,0.002868956
7765,-0.013345217,0.002261875,-0.003980962,0.864536094,-0.421246926,-0.088724486,-0.007872034,0.004712013,0.004474865,0.004237718,0.003763423
7766,-0.008197712,0.001236927,-0.002536929,0.528019988,-0.589771569,-0.173915252,-0.030246515,0.002873832,0.002811139,0.002748446,0.002623061
7767,-0.001029546,0.00307745,0.001434652,0.545637264,-0.579472389,-0.167894125,-0.028188437,0.002969637,0.002951519,0.002933401,0.002897165
7768,-0.007390859,0.00423853,-0.000413226,0.963787818,-0.381445301,-0.072750259,-0.0052926,0.0052542,0.005104103,0.004954006,0.004653812
7769,-0.00393246,0.003977564,0.000813554,0.74432267,-0.475055961,-0.112839083,-0.012732659,0.004052982,0.00399204,0.003931097,0.003809212
7770,-0.012582414,0.000251191,-0.004882251,0.516481216,-0.596616222,-0.177975458,-0.031675264,0.002810509,0.002691659,0.002572809,0.002335109
7771,-0.014077447,0.001296295,-0.004853202,0.783501992,-0.456803485,-0.104334712,-0.010885732,0.004267258,0.004064043,0.003860829,0.0034544
7772,-0.010047145,0.002721403,-0.002386016,0.821378161,-0.439825087,-0.096723053,-0.009355349,0.004475552,0.004326256,0.00417696,0.003878368
7773,-0.005371691,0.003692185,6.66E-05,0.743514389,-0.475440094,-0.113021642,-0.012773891,0.004048207,0.00397025,0.003892293,0.003736378
7774,-0.006564704,0.005009685,0.00037993,0.944121864,-0.389021034,-0.075668683,-0.00572575,0.005145503,0.004951827,0.00475815,0.004370797
7775,-0.006642342,0.00327193,-0.000693779,0.761325698,-0.467046853,-0.109066382,-0.011895476,0.004146042,0.004061264,0.003976487,0.003806932
7776,-0.021105161,0.002888716,-0.006708835,0.916909975,-0.399752379,-0.079900982,-0.006384167,0.005005361,0.004429428,0.003853494,0.002701628
7777,-0.010305717,0.003372197,-0.002098969,0.857073184,-0.424402414,-0.090058705,-0.00811057,0.004669303,0.004492733,0.004316162,0.003963021
7778,-0.007366199,0.002625721,-0.001371047,0.698884295,-0.497139656,-0.123573919,-0.015270513,0.003805682,0.003716483,0.003627284,0.003448886
7779,-0.023110781,0.00157808,-0.008297465,0.915065227,-0.400490502,-0.080196321,-0.00643145,0.004993295,0.004401505,0.003809715,0.002626135
7780,-0.006629243,0.003793531,-0.000375579,0.881147808,-0.414307094,-0.085825184,-0.007365962,0.00480109,0.004695819,0.004590547,0.004380005
7781,-0.012054703,0.000397168,-0.004583581,0.727251856,-0.483235167,-0.116758113,-0.013632457,0.003961461,0.00382143,0.003681398,0.003401336
7782,-0.00594218,0.001408276,-0.001531907,0.482214171,-0.617414815,-0.190600527,-0.036328561,0.002623983,0.002581635,0.002539287,0.00245459
7783,-0.003667811,0.003797941,0.00081164,0.588262229,-0.555291416,-0.154174279,-0.023769708,0.003201606,0.003140634,0.003079661,0.002957717
7784,-0.022355201,0.000634663,-0.008561283,0.879980812,-0.414790871,-0.086025733,-0.007400427,0.004801719,0.004287372,0.003773026,0.002744332
7785,-0.005708701,0.003997732,0.000115158,0.808729564,-0.445423589,-0.099201087,-0.009840856,0.004404872,0.004310043,0.004215213,0.004025555
7786,-0.025779227,0.001331636,-0.009512709,0.819042184,-0.440853709,-0.097175996,-0.009443174,0.004471184,0.003731216,0.002991248,0.001511311
7787,-0.015331832,0.003914299,-0.003784154,1.023417331,-0.359364771,-0.064571519,-0.004169481,0.005584806,0.005172902,0.004760998,0.003937191
7788,-0.014673565,0.001857362,-0.004755009,0.778970153,-0.458878343,-0.105284667,-0.011084861,0.004245013,0.003975549,0.003706085,0.003167158
7789,-0.023064456,0.000234681,-0.009084974,0.792659713,-0.452639302,-0.102441169,-0.010494193,0.004318716,0.003823894,0.003329072,0.002339429
7790,-0.016261265,0.002330074,-0.005106462,0.895079194,-0.408575241,-0.083466864,-0.006966717,0.004880353,0.004543636,0.00420692,0.003533487
7791,-0.013431192,0.004858574,-0.002457332,1.056251727,-0.347756858,-0.060467416,-0.003656308,0.005761752,0.005397493,0.005033234,0.004304715
7792,-0.006158381,0.002171163,-0.001160654,0.490800194,-0.61213637,-0.187355468,-0.035102071,0.002670569,0.002615102,0.002559636,0.002448702
7793,-0.005391468,0.004134291,0.000323988,0.760692963,-0.467342464,-0.109204489,-0.01192562,0.004141577,0.004037183,0.003932788,0.003724
7794,-0.006523291,0.002397266,-0.001170957,0.830960364,-0.435630721,-0.094887063,-0.009003555,0.004526615,0.004446812,0.004367009,0.004207404
7795,-0.013645459,0.002793896,-0.003781846,0.824794213,-0.438325185,-0.096064484,-0.009228385,0.004494492,0.004219043,0.003943594,0.003392697
7796,-0.023024967,0.000591157,-0.008855292,0.861135106,-0.422682021,-0.089330045,-0.007979857,0.004699433,0.004147526,0.003595619,0.002491805
7797,-0.015455112,0.003625943,-0.004006479,0.773077401,-0.461590382,-0.10653284,-0.011349246,0.004213695,0.003768113,0.003322531,0.002431366
7798,-0.010724526,0.002555042,-0.002756785,0.753970856,-0.470494572,-0.110682571,-0.012250632,0.004106366,0.003954138,0.003801909,0.003497452
7799,-0.00683508,0.00395954,-0.000358308,0.634553835,-0.53017198,-0.140541164,-0.019751819,0.003451662,0.003313852,0.003176043,0.002900423
7800,-0.00879188,0.002754187,-0.00186424,0.571810489,-0.564502488,-0.159331529,-0.025386536,0.00311139,0.002988768,0.002866146,0.002620902
7801,-0.006231159,0.002604831,-0.000929565,0.620303903,-0.537780979,-0.144604191,-0.020910372,0.003376752,0.003301791,0.00322683,0.003076907
7802,-0.010216888,0.002291597,-0.002711797,0.728046942,-0.482851106,-0.116572595,-0.01358917,0.00396544,0.003834855,0.00370427,0.0034431
7803,-0.006053659,0.002566997,-0.000881266,0.577447288,-0.561329452,-0.157545377,-0.024820546,0.003142842,0.003074674,0.003006506,0.002870169
7804,-0.010452304,0.001706768,-0.003156861,0.759742453,-0.467786889,-0.109412287,-0.011971048,0.004137935,0.004007231,0.003876526,0.003615118
7805,-0.00299864,0.002845959,0.000508119,0.587379439,-0.555781838,-0.154446726,-0.023853791,0.003197033,0.003165919,0.003134804,0.003072574
7806,-0.009652942,0.00196031,-0.002684991,0.826774283,-0.437458129,-0.095684807,-0.009155582,0.004504723,0.004372741,0.00424076,0.003976797
7807,-0.020363912,0.001156733,-0.007451525,0.821163477,-0.43991952,-0.096764592,-0.009363386,0.00447922,0.004047611,0.003616002,0.002752784
7808,-0.003527514,0.004458438,0.001264057,0.804311158,-0.447396005,-0.100081593,-0.010016325,0.004380507,0.004307524,0.004234541,0.004088574
7809,-0.008384417,0.002670945,-0.0017512,0.66477671,-0.514388373,-0.132297699,-0.017502681,0.00361991,0.003485192,0.003350473,0.003081036
7810,-0.016663115,0.002055627,-0.00543187,0.950927321,-0.386382556,-0.07464574,-0.005571986,0.005185987,0.004831356,0.004476724,0.003767461
7811,-0.014217363,0.002321743,-0.0042939,0.905491621,-0.404343053,-0.081746652,-0.006682515,0.004934357,0.004685105,0.004435852,0.003937347
7812,-0.018288318,0.000801392,-0.006834492,0.804234858,-0.447430143,-0.100096866,-0.010019383,0.004380919,0.004067959,0.003755,0.003129082
7813,-0.007957283,0.002537116,-0.001660644,0.737689725,-0.478217454,-0.114345967,-0.013075,0.004017188,0.003920813,0.003824437,0.003631686
7814,-0.01860512,0.001952847,-0.00627034,0.913335938,-0.401183665,-0.080474167,-0.006476092,0.00497992,0.004568839,0.004157757,0.003335594
7815,-0.005089985,0.004499592,0.000663761,0.891390798,-0.410085011,-0.084084858,-0.007070263,0.004856563,0.004749164,0.004641766,0.004426969
7816,-0.007036185,0.003534098,-0.000694015,0.626913234,-0.534238327,-0.142705295,-0.020364801,0.003411677,0.003306442,0.003201207,0.002990737
7817,-0.022687746,0.006117737,-0.005404456,1.258633338,-0.284041951,-0.040339915,-0.001627309,0.006886185,0.005992421,0.005098656,0.003311128
7818,-0.018979394,0.001927327,-0.006435361,0.80166338,-0.44858218,-0.100612986,-0.010122973,0.004373328,0.003892744,0.00341216,0.002450992
7819,-0.008583154,0.002033272,-0.002213298,0.741221109,-0.476531663,-0.113541213,-0.012891607,0.004036755,0.003942975,0.003849196,0.003661638
7820,-0.018990651,0.005811674,-0.004109256,1.220969842,-0.294943979,-0.043495975,-0.0018919,0.006673196,0.005936739,0.005200282,0.003727367
7821,-0.020131174,0.006128121,-0.004375597,1.171792451,-0.309811122,-0.047991466,-0.002303181,0.006403607,0.005593341,0.004783075,0.003162543
7822,-0.004378487,0.002059156,-0.000515901,0.447564516,-0.639182977,-0.204277439,-0.041729272,0.002435056,0.002400746,0.002366437,0.002297818
7823,-0.014828437,0.003121085,-0.004058724,0.853126301,-0.426080791,-0.09077242,-0.008239632,0.004652822,0.004263062,0.003873303,0.003093783
7824,-0.00671127,0.003591842,-0.000529403,0.692273609,-0.500436977,-0.125218584,-0.015679694,0.00376854,0.003651824,0.003535109,0.003301679
7825,-0.005473103,0.003123923,-0.000314888,0.611903251,-0.54231772,-0.147054254,-0.021624954,0.003330153,0.00325619,0.003182227,0.0030343
7826,-0.009389379,0.00490142,-0.000814899,1.033151439,-0.355883646,-0.063326585,-0.004010256,0.005634549,0.00538747,0.005140391,0.004646234
7827,-0.007198597,0.002259586,-0.001523687,0.550826041,-0.576473423,-0.166160804,-0.027609413,0.002997607,0.002920173,0.002842739,0.002687872
7828,-0.014130015,0.005515716,-0.002342576,1.024438046,-0.358998149,-0.064439836,-0.004152492,0.005585383,0.005177824,0.004770265,0.003955146
7829,-0.009776286,0.002798609,-0.002231349,0.676690628,-0.508296354,-0.129182592,-0.016688142,0.003683778,0.00355017,0.003416561,0.003149345
7830,-0.015673455,0.0046921,-0.003454122,1.029694581,-0.357116014,-0.063765924,-0.004066093,0.005614352,0.005199898,0.004785445,0.003956538
7831,-0.008123641,0.003856523,-0.000935543,0.934814471,-0.392658708,-0.077090431,-0.005942934,0.005095382,0.00493228,0.004769178,0.004442974
7832,-0.008434858,0.002841002,-0.001669342,0.907897195,-0.403371545,-0.081354302,-0.006618522,0.004947644,0.004817135,0.004686626,0.004425607
7833,-0.006752948,0.004068802,-0.000259898,0.916495678,-0.39991803,-0.079967215,-0.006394756,0.004994948,0.004861523,0.004728099,0.00446125
7834,-0.013995597,0.001724302,-0.004563658,0.96109507,-0.382473821,-0.073143112,-0.005349915,0.005240174,0.004995039,0.004749903,0.004259633
7835,-0.023054371,-0.000282291,-0.009391123,0.796023702,-0.451119187,-0.10175426,-0.010353929,0.004339399,0.00390635,0.0034733,0.0026072
7836,-0.006726312,0.003940194,-0.000326409,0.615192971,-0.540536578,-0.146089896,-0.021342258,0.003346853,0.003214539,0.003082224,0.002817595
7837,-0.002766661,0.002959274,0.0006689,0.531684853,-0.587614092,-0.17264516,-0.029806351,0.002893247,0.002850026,0.002806804,0.002720361
7838,-0.018824452,-9.34E-05,-0.007585801,0.702564371,-0.495313506,-0.122667735,-0.015047373,0.003826416,0.003545412,0.003264407,0.002702398
7839,-0.021227084,0.00634305,-0.004685004,1.190188325,-0.304163977,-0.046257862,-0.00213979,0.006508281,0.005592669,0.004677057,0.002845833
7840,-0.009178889,0.004233456,-0.001131482,0.755652918,-0.469703837,-0.110310847,-0.012168483,0.004114448,0.003888974,0.003663501,0.003212554
7841,-0.034855609,-0.000497298,-0.014240622,0.793628469,-0.452201018,-0.10224288,-0.010453607,0.004339566,0.003263206,0.002186846,3.41E-05
7842,-0.00545696,0.003607585,-1.82E-05,0.737842401,-0.478144448,-0.114311056,-0.013067018,0.004017711,0.00394092,0.00386413,0.003710549
7843,-0.012021953,0.002707245,-0.003184434,0.79285549,-0.452550694,-0.102401066,-0.010485978,0.004319002,0.004123682,0.003928361,0.00353772
7844,-0.011262457,0.003357639,-0.0024904,0.89781659,-0.407458338,-0.083011149,-0.006890851,0.004891442,0.004681002,0.004470561,0.004049679
7845,-0.028531047,-0.000742014,-0.011857628,0.751185365,-0.471806957,-0.111300903,-0.012387891,0.004095138,0.003440603,0.002786067,0.001476997
7846,-0.003876289,0.003761071,0.000706127,0.731681683,-0.481099253,-0.115728245,-0.013393027,0.003984445,0.003917424,0.003850403,0.003716361
7847,-0.006456495,0.003922784,-0.000228928,0.735131647,-0.479442338,-0.114932477,-0.013209474,0.004002735,0.003871373,0.003740011,0.003477288
7848,-0.011707741,0.001944098,-0.003516638,0.771285391,-0.462418298,-0.106915341,-0.01143089,0.004201416,0.004032292,0.003863169,0.003524922
7849,-0.020995397,0.006743768,-0.004351898,1.258024858,-0.284214837,-0.040389037,-0.001631274,0.006876281,0.006016664,0.005157048,0.003437814
7850,-0.005418098,0.004225375,0.000367986,0.84851757,-0.428049014,-0.091612979,-0.008392938,0.004622423,0.004503553,0.004384683,0.004146942
7851,-0.023954481,-0.000131007,-0.009660397,0.837100222,-0.432964205,-0.093729001,-0.008785126,0.004565884,0.004077251,0.003588618,0.002611352
7852,-0.012619744,0.001172803,-0.004344216,0.724710486,-0.484464808,-0.117353075,-0.013771744,0.003946545,0.003777126,0.003607708,0.003268871
7853,-0.004548455,0.00419,0.000694618,0.842808072,-0.43049995,-0.092665103,-0.008586821,0.004591091,0.004512714,0.004434337,0.004277583
7854,-0.004582265,0.002781408,-0.000164061,0.555652296,-0.573697918,-0.164564651,-0.027081524,0.003023964,0.002972909,0.002921854,0.002819743
7855,-0.009496283,0.001913667,-0.002650313,0.624653554,-0.5354469,-0.143351691,-0.020549707,0.003401376,0.003273791,0.003146206,0.002891036
7856,-0.003273295,0.004407796,0.00133536,0.787629281,-0.45492201,-0.103477018,-0.010707493,0.004289555,0.004218045,0.004146534,0.004003513
7857,-0.007106088,0.004201329,-0.000321638,0.822361477,-0.439392813,-0.096533022,-0.009318624,0.004478801,0.004333771,0.004188741,0.003898681
7858,-0.006760645,0.003404015,-0.000661849,0.699001757,-0.497081264,-0.123544892,-0.01526334,0.003805559,0.003717674,0.003629789,0.003454019
7859,-0.020695585,0.006139977,-0.004594248,1.219659528,-0.295330702,-0.043610112,-0.001901842,0.006666324,0.005844382,0.005022441,0.003378557
7860,-0.014245755,0.00258717,-0.004146,0.936578119,-0.391966807,-0.076818989,-0.005901157,0.005106212,0.00484981,0.004593408,0.004080604
7861,-0.00720934,0.002855287,-0.001170564,0.718052416,-0.487701171,-0.118926216,-0.014143445,0.003909929,0.003825999,0.003742068,0.003574207
7862,-0.023945829,5.41E-05,-0.009545852,0.854111737,-0.425661122,-0.090593695,-0.008207218,0.00465487,0.004162031,0.003669191,0.002683512
7863,-0.021760508,0.000487129,-0.008411926,0.779550673,-0.458612032,-0.105162498,-0.011059151,0.004251785,0.003790179,0.003328572,0.002405359
7864,-0.007191736,0.003276252,-0.000910943,0.725524058,-0.484070821,-0.11716228,-0.013727,0.003950784,0.003838706,0.003726629,0.003502474
7865,-0.016762363,0.001650045,-0.005714918,0.938240214,-0.391315862,-0.076564052,-0.005862054,0.005117159,0.004789949,0.004462739,0.003808318
7866,-0.012245477,0.002989457,-0.003104517,0.850461384,-0.427217775,-0.091257514,-0.008327934,0.004635283,0.004411232,0.004187182,0.003739081
7867,-0.007154942,0.003764371,-0.000603354,0.92730569,-0.395618194,-0.078256878,-0.006124139,0.00505403,0.004934754,0.004815477,0.004576924
7868,-0.020770041,0.000761935,-0.007850856,0.94330629,-0.389338439,-0.07579221,-0.005744459,0.005150313,0.004719359,0.004288405,0.003426497
7869,-0.005977609,0.00439992,0.000248909,0.683941455,-0.504624114,-0.127322748,-0.016211082,0.003722559,0.003603496,0.003484432,0.003246305
7870,-0.009034008,0.002566552,-0.002073672,0.845155137,-0.429490723,-0.092231141,-0.008506583,0.004604214,0.004482219,0.004360224,0.004116233
7871,-0.01759108,0.006271569,-0.00327349,1.178128469,-0.307854359,-0.047387153,-0.002245542,0.006434511,0.005787482,0.005140452,0.003846393
7872,-0.004886508,0.001491207,-0.001059879,0.416677664,-0.65923338,-0.217294325,-0.047216824,0.002266959,0.002215693,0.002164427,0.002061896
7873,-0.01845489,0.000973969,-0.006797575,0.768059242,-0.463912537,-0.107607421,-0.011579357,0.004184575,0.003855292,0.003526009,0.002867443
7874,-0.019965194,0.001261059,-0.007229442,0.825986892,-0.437802715,-0.095835609,-0.009184464,0.004500772,0.004087261,0.00367375,0.002846729
7875,-0.012377688,0.003778948,-0.002683707,0.830294683,-0.435920809,-0.095013476,-0.009027561,0.004523656,0.00427568,0.004027704,0.003531753
7876,-0.009435632,0.003228564,-0.001837114,0.677019852,-0.508129038,-0.129097559,-0.01666618,0.003684841,0.003521632,0.003358422,0.003032004
7877,-0.015166427,0.002281434,-0.00469771,0.858404451,-0.423837797,-0.089819239,-0.008067496,0.004678077,0.00437229,0.004066503,0.00345493
7878,-0.015582368,0.003413232,-0.004185008,0.970991544,-0.378707347,-0.071709627,-0.005142271,0.005297971,0.004936385,0.004574799,0.003851627
7879,-0.013621265,0.001656289,-0.004454733,0.744585495,-0.474931121,-0.112779785,-0.01271928,0.004054455,0.003860795,0.003667135,0.003279815
7880,-0.015015758,0.005475611,-0.002720936,1.057576875,-0.347296334,-0.060307372,-0.003636979,0.005769591,0.005303908,0.004838225,0.00390686
7881,-0.005601849,0.001160108,-0.001544675,0.490235344,-0.612482233,-0.187567243,-0.035181471,0.002667872,0.002634711,0.00260155,0.002535227
7882,-0.012971777,0.00529476,-0.002011854,1.047791285,-0.350711516,-0.061499284,-0.003782162,0.005711477,0.005365305,0.005019134,0.00432679
7883,-0.02261743,0.005570636,-0.00570459,1.195006403,-0.302702016,-0.045814255,-0.002098946,0.006536097,0.005624358,0.004712619,0.002889141
7884,-0.017442561,0.000857945,-0.006462257,0.887036778,-0.411874422,-0.08482027,-0.007194478,0.004834771,0.004544424,0.004254077,0.003673382
7885,-0.018172078,0.003337827,-0.005266135,0.826910149,-0.437398697,-0.09565881,-0.009150608,0.004513375,0.00397837,0.003443365,0.002373354
7886,-0.006566082,0.001625742,-0.001650987,0.658255406,-0.517753817,-0.134034508,-0.017965249,0.003584314,0.003522982,0.003461649,0.003338983
7887,-0.014468783,0.005189604,-0.002673751,1.008418612,-0.364795407,-0.066537844,-0.004427285,0.005504467,0.004966953,0.004429439,0.003354411
7888,-0.010372474,0.001113736,-0.003480748,0.788004262,-0.454751455,-0.103399443,-0.010691445,0.00429191,0.004176851,0.004061792,0.003831673
7889,-0.018899419,-0.000127004,-0.00763597,0.735193198,-0.479412829,-0.11491833,-0.013206223,0.004007457,0.003700737,0.003394018,0.00278058
7890,-0.00863538,0.004932336,-0.00049475,1.044973391,-0.351701178,-0.061846859,-0.003825034,0.005698207,0.005479366,0.005260525,0.004822842
7891,-0.022717078,0.000684789,-0.008675958,0.772926622,-0.461659985,-0.106564971,-0.011356093,0.004210216,0.003739931,0.003269646,0.002329076
7892,-0.003947678,0.004068478,0.000862015,0.821245763,-0.439883323,-0.096748669,-0.009360305,0.004473635,0.004405153,0.00433667,0.004199704
7893,-0.011101365,0.005674349,-0.001035937,1.114523021,-0.328071725,-0.053815528,-0.002896111,0.006078374,0.005754097,0.00542982,0.004781266
7894,-0.011563298,0.002628288,-0.003048347,0.786334677,-0.455511336,-0.103745288,-0.010763085,0.004284617,0.004075053,0.00386549,0.003446362
7895,-0.016601238,0.005348674,-0.003431291,1.073289463,-0.341882057,-0.058441671,-0.003415429,0.005856851,0.005339741,0.004822631,0.003788411
7896,-0.02052788,0.001427939,-0.007354388,0.866501774,-0.420419703,-0.088376363,-0.007810382,0.00472458,0.00426637,0.003808159,0.002891737
7897,-0.001625278,0.002179059,0.000657324,0.453799797,-0.635209891,-0.201745803,-0.040701369,0.002469238,0.0024561,0.002442963,0.002416687
7898,-0.011984306,0.001399876,-0.003953797,0.814639128,-0.442799092,-0.098035518,-0.009610963,0.004437442,0.004279297,0.004121152,0.003804863
